Latitude,Longitude,cluster
52.050406,-0.754266,26
52.048553999999996,-0.758575,26
52.049634999999995,-0.758749,26
52.035742,-0.7466550000000001,26
52.041439000000004,-0.7447020000000001,26
52.037717,-0.7480720000000001,26
52.039238,-0.746557,26
52.039238,-0.746557,26
52.037717,-0.7480720000000001,26
52.034394,-0.754332,26
52.052162,-0.748544,26
52.053526,-0.750051,26
52.053526,-0.750051,26
52.051663,-0.724698,26
52.051663,-0.724698,26
52.047338,-0.72383,26
52.051198,-0.729072,26
52.039871999999995,-0.752896,26
52.037556,-0.75837,26
52.041428,-0.748712,26
52.039871999999995,-0.752896,26
52.037556,-0.75837,26
52.041319,-0.754518,26
52.047919,-0.752016,26
52.039871999999995,-0.752896,26
52.039871999999995,-0.752896,26
52.04156,-0.748402,26
52.036079,-0.757302,26
52.041428,-0.748712,26
52.043962,-0.754532,26
52.04037,-0.7532760000000001,26
52.047919,-0.752016,26
52.041428,-0.748712,26
52.041428,-0.748712,26
52.036644,-0.760538,26
52.039871999999995,-0.752896,26
52.041627000000005,-0.752235,26
52.041428,-0.748712,26
52.042808,-0.757612,26
52.042977,-0.751454,26
52.04156,-0.748402,26
52.04724,-0.755899,26
52.039871999999995,-0.752896,26
52.044649,-0.758304,26
52.033431,-0.7731640000000001,26
52.035755,-0.775258,26
52.035382,-0.77225,26
52.0403,-0.759358,26
52.0403,-0.759358,26
52.035382,-0.77225,26
52.037997999999995,-0.7644810000000001,26
52.039278,-0.7570680000000001,26
52.0403,-0.759358,26
52.040294,-0.757973,26
52.033431,-0.7731640000000001,26
52.040163,-0.766929,26
52.033431,-0.7731640000000001,26
52.033431,-0.7731640000000001,26
52.035546000000004,-0.760422,26
52.044092,-0.806204,26
52.044092,-0.806204,26
52.041067,-0.803136,26
52.044092,-0.806204,26
52.044092,-0.806204,26
52.044092,-0.806204,26
52.040743,-0.797793,26
52.044092,-0.806204,26
52.044092,-0.806204,26
52.040791999999996,-0.794657,26
52.044092,-0.806204,26
52.036945,-0.80275,26
52.036945,-0.80275,26
52.045493,-0.827485,26
52.042196999999994,-0.8197559999999999,26
52.043471000000004,-0.735386,26
52.039719,-0.733466,26
52.036586,-0.728102,26
52.028849,-0.731878,26
52.028849,-0.731878,26
52.034024,-0.7323,26
52.034024,-0.7323,26
52.034217,-0.7030069999999999,26
52.037362,-0.676149,26
52.038340000000005,-0.687186,26
52.036502,-0.6876180000000001,26
52.037362,-0.676149,26
52.034763,-0.688952,26
52.037362,-0.676149,26
52.036502,-0.6876180000000001,26
52.016957,-0.7032729999999999,26
52.025705,-0.698327,26
52.025616,-0.6959390000000001,26
52.031957,-0.698626,26
52.031957,-0.698626,26
52.030438000000004,-0.694574,26
52.031957,-0.698626,26
52.029938,-0.692431,26
52.023112,-0.699626,26
52.030869,-0.691282,26
52.023092999999996,-0.692995,26
52.022788,-0.6915180000000001,26
52.029317,-0.692377,26
52.022732,-0.6888810000000001,26
52.02316,-0.695865,26
52.022732,-0.6888810000000001,26
52.024558,-0.692982,26
52.051383,-0.695787,26
52.049682000000004,-0.711134,26
52.055949,-0.709554,26
52.055881,-0.7099489999999999,26
52.049682000000004,-0.711134,26
52.061935,-0.7077180000000001,26
52.053472,-0.697739,26
52.049682000000004,-0.711134,26
52.049682000000004,-0.711134,26
52.045592,-0.712914,26
52.061935,-0.7077180000000001,26
52.048663,-0.692979,26
52.044317,-0.687025,26
52.044987,-0.6882159999999999,26
52.048663,-0.692979,26
52.048663,-0.692979,26
52.04717,-0.694553,26
52.046112,-0.692397,26
52.048663,-0.692979,26
52.044101,-0.695051,26
52.048663,-0.692979,26
52.049234999999996,-0.6917949999999999,26
52.041866,-0.688161,26
52.050369,-0.693512,26
52.042635,-0.6925859999999999,26
52.049234999999996,-0.6917949999999999,26
52.041833000000004,-0.691589,26
52.050009,-0.7048979999999999,26
52.045621000000004,-0.695955,26
52.04677,-0.697379,26
52.045455,-0.697199,26
52.047055,-0.699588,26
52.039107,-0.70202,26
52.042157,-0.698972,26
52.039107,-0.70202,26
52.035371000000005,-0.742233,26
52.035074,-0.745566,26
52.041802000000004,-0.7374310000000001,26
52.041802000000004,-0.7374310000000001,26
52.021231,-0.728333,26
52.031597999999995,-0.73664,26
52.025614000000004,-0.7403649999999999,26
52.025566,-0.79511,26
52.024558,-0.787209,26
52.024558,-0.787209,26
52.024558,-0.787209,26
52.022064,-0.7807470000000001,26
52.053297,-0.8511700000000001,26
52.050841,-0.8492350000000001,26
52.025071000000004,-0.809232,26
52.02684,-0.801956,26
52.025457,-0.8109569999999999,26
52.032455999999996,-0.777957,26
52.032213,-0.7762140000000001,26
52.032455999999996,-0.777957,26
52.028678,-0.793525,26
52.031377,-0.752185,26
52.031418,-0.7484810000000001,26
52.032807,-0.752204,26
52.029908,-0.7553310000000001,26
52.028397999999996,-0.759614,26
52.027259,-0.758203,26
52.030383,-0.761979,26
52.027259,-0.758203,26
52.029996999999995,-0.758608,26
52.028975,-0.762324,26
52.026434,-0.747309,26
52.032757000000004,-0.678355,26
52.022055,-0.687823,26
52.018382,-0.682596,26
52.020395,-0.6937439999999999,26
52.016591999999996,-0.693811,26
52.018896000000005,-0.6956680000000001,26
52.017466999999996,-0.6916,26
52.017298,-0.682891,26
52.012947,-0.685437,26
52.016128,-0.691712,26
52.008333,-0.695829,26
52.016128,-0.691712,26
52.012494000000004,-0.710309,26
52.012494000000004,-0.710309,26
52.012494000000004,-0.710309,26
52.009873,-0.696062,26
52.012494000000004,-0.710309,26
52.020745,-0.723246,26
52.017206,-0.74283,26
52.018002,-0.748316,26
52.022960999999995,-0.743689,26
51.998412,-0.715914,26
51.995696,-0.712539,26
51.999263,-0.716472,26
52.009667,-0.724057,26
52.012192999999996,-0.733121,26
52.007090999999996,-0.731065,26
52.008948,-0.7374229999999999,26
52.012192999999996,-0.733121,26
52.008948,-0.7374229999999999,26
52.008948,-0.7374229999999999,26
52.008948,-0.7374229999999999,26
52.015452,-0.724388,26
52.002479,-0.730278,26
52.007090999999996,-0.731065,26
52.012192999999996,-0.733121,26
52.0038,-0.735237,26
52.0155,-0.721312,26
52.008948,-0.7374229999999999,26
52.009171,-0.7305689999999999,26
52.008948,-0.7374229999999999,26
52.008948,-0.7374229999999999,26
52.00493,-0.73168,26
52.008948,-0.7374229999999999,26
52.009303,-0.739438,26
52.008948,-0.7374229999999999,26
52.009303,-0.739438,26
52.002532,-0.68516,26
52.030903,-0.652827,26
52.00546,-0.784447,26
52.005893,-0.783692,26
52.004248,-0.786359,26
52.009395,-0.7850689999999999,26
52.004525,-0.789673,26
52.018260999999995,-0.777266,26
52.018260999999995,-0.777266,26
52.004133,-0.8094819999999999,26
52.00756,-0.799032,26
52.000166,-0.8065869999999999,26
52.008478000000004,-0.760879,26
52.018326,-0.769686,26
52.018326,-0.769686,26
52.018326,-0.769686,26
52.018326,-0.769686,26
52.014678,-0.779432,26
52.014685,-0.77576,26
52.012828000000006,-0.7572760000000001,26
52.013822999999995,-0.757817,26
52.006071999999996,-0.75184,26
52.007827,-0.752898,26
52.011076,-0.747228,26
52.005928999999995,-0.741762,26
52.006764000000004,-0.748426,26
52.006764000000004,-0.748426,26
52.006764000000004,-0.748426,26
52.003768,-0.773887,26
51.99493,-0.793937,26
52.004483,-0.783031,26
51.999278000000004,-0.7944319999999999,26
51.996297,-0.7861229999999999,26
51.990175,-0.764559,26
51.990838000000004,-0.775595,26
52.001112,-0.724402,26
52.001112,-0.724402,26
51.993986,-0.741544,26
51.997391,-0.753989,26
51.982892,-0.724905,26
51.979988,-0.723327,26
51.975101,-0.727863,26
51.977682,-0.7295520000000001,26
51.974543,-0.726117,26
51.974543,-0.726117,26
51.979283,-0.718834,26
51.976931,-0.720808,26
51.793794,-1.284975,32
51.793794,-1.284975,32
51.793908,-1.282986,32
51.789393,-1.2739530000000001,32
51.792136,-1.268327,32
51.78252,-1.260393,32
51.779907,-1.262349,32
51.779503999999996,-1.266994,32
51.77903,-1.265973,32
51.780581,-1.269572,32
51.784416,-1.266045,32
51.785837,-1.2603540000000002,32
51.785276,-1.2625520000000001,32
51.785276,-1.2625520000000001,32
51.764357000000004,-1.2689350000000001,32
51.769352000000005,-1.262478,32
51.762367,-1.237278,32
51.767604,-1.232422,32
51.768314000000004,-1.199949,32
51.767672999999995,-1.19825,32
51.767022999999995,-1.193885,32
51.766983,-1.190814,32
51.762640999999995,-1.201338,32
51.763871,-1.2198209999999998,32
51.763871,-1.2198209999999998,32
51.763871,-1.2198209999999998,32
51.763871,-1.2198209999999998,32
51.754523,-1.2121879999999998,32
51.756909,-1.211378,32
51.756598,-1.211847,32
51.765951,-1.2136120000000001,32
51.75949,-1.214202,32
51.763085,-1.209851,32
51.759802,-1.212342,32
51.763424,-1.2121629999999999,32
51.768457,-1.22819,32
51.763241,-1.183969,32
51.756957,-1.19066,32
51.758451,-1.198659,32
51.760008,-1.189794,32
51.759028,-1.189811,32
51.760657,-1.196534,32
51.752852000000004,-1.2681360000000002,32
51.753634999999996,-1.2710780000000002,32
51.752309000000004,-1.2732729999999999,32
51.760171,-1.268046,32
51.759052000000004,-1.270325,32
51.757438,-1.269568,32
51.757013,-1.2677209999999999,32
51.751841999999996,-1.21193,32
51.752140000000004,-1.218864,32
51.754868,-1.220816,32
51.752140000000004,-1.218864,32
51.755281,-1.2193459999999998,32
51.746365999999995,-1.229595,32
51.748684000000004,-1.230744,32
51.74776,-1.235061,32
51.749687,-1.231422,32
51.747276,-1.228436,32
51.750319,-1.241493,32
51.74481,-1.240615,32
51.745971000000004,-1.240697,32
51.743786,-1.242066,32
51.744397,-1.229629,32
51.735046999999994,-1.247831,32
51.734576000000004,-1.2515319999999999,32
51.73212,-1.249806,32
51.728627,-1.2533530000000002,32
51.73212,-1.249806,32
51.734576000000004,-1.2515319999999999,32
51.735011,-1.249193,32
51.73212,-1.249806,32
51.73212,-1.249806,32
51.73212,-1.249806,32
51.73212,-1.249806,32
51.73212,-1.249806,32
51.734576000000004,-1.2515319999999999,32
51.739243,-1.20892,32
51.741954,-1.22308,32
51.741192,-1.22486,32
51.741338,-1.226538,32
51.737395,-1.216236,32
51.739626,-1.205814,32
51.735,-1.20239,32
51.734474,-1.204485,32
51.744078,-1.207285,32
51.736799,-1.237766,32
51.736194,-1.234591,32
51.738295,-1.232817,32
51.735882000000004,-1.236377,32
51.734448,-1.230232,32
51.733999,-1.224839,32
51.732987,-1.214676,32
51.731716,-1.218217,32
51.730387,-1.211637,32
51.729723,-1.218715,32
51.729448,-1.215085,32
51.730823,-1.22999,32
51.734026,-1.23302,32
51.728304,-1.227093,32
51.723607,-1.219761,32
51.716382,-1.225806,32
51.727848,-1.220687,32
51.724944,-1.216538,32
51.725683000000004,-1.223634,32
51.724608,-1.23661,32
51.724505,-1.231762,32
51.724951000000004,-1.193692,32
51.724343,-1.195498,32
51.727659,-1.203215,32
51.724191,-1.204868,32
51.719066999999995,-1.207766,32
51.490051,-0.9679629999999999,28
51.466206,-0.9712360000000001,28
51.466689,-0.973024,28
51.467242999999996,-0.9736450000000001,28
51.467292,-0.9506819999999999,28
51.465972,-0.9661299999999999,28
51.465601,-0.969939,28
51.469424,-0.954808,28
51.460689,-1.0318450000000001,28
51.4704,-1.0319129999999999,28
51.460863,-1.008637,28
51.467073,-1.02431,28
51.458784,-1.016872,28
51.460497,-0.9774959999999999,28
51.464073,-0.9782219999999999,28
51.464324,-0.9832549999999999,28
51.463256,-0.9825020000000001,28
51.462499,-1.005363,28
51.457479,-0.996548,28
51.457925,-0.992983,28
51.457461,-0.993483,28
51.453348999999996,-0.9952139999999999,28
51.453108,-0.9933770000000001,28
51.451923,-0.998858,28
51.455176,-0.991173,28
51.459862,-1.011451,28
51.457654,-1.010866,28
51.45608,-1.003344,28
51.46007,-1.036392,28
51.453028,-0.9423739999999999,28
51.454157,-0.961058,28
51.456883000000005,-0.9837799999999999,28
51.450672,-0.970649,28
51.449766,-0.9678200000000001,28
51.457695,-0.975774,28
51.460127,-0.955942,28
51.453645,-0.971317,28
51.452678999999996,-0.973972,28
51.454574,-0.9664889999999999,28
51.455391999999996,-0.982878,28
51.442204,-0.93166,28
51.442204,-0.93166,28
51.452155,-0.9482520000000001,28
51.452815,-0.9546549999999999,28
51.448192999999996,-0.9506879999999999,28
51.452594,-0.9480540000000001,28
51.446934999999996,-0.9486879999999999,28
51.446934999999996,-0.9486879999999999,28
51.451021000000004,-0.9849180000000001,28
51.447483,-0.9833129999999999,28
51.447483,-0.9833129999999999,28
51.449638,-0.9716940000000001,28
51.44699,-0.95794,28
51.444109999999995,-1.014799,28
51.442654,-1.022413,28
51.44469,-1.026111,28
51.439505,-1.015747,28
51.430671999999994,-0.947091,28
51.434236,-0.95249,28
51.428761,-0.950615,28
51.438028,-0.961309,28
51.431284999999995,-0.9613459999999999,28
51.430733000000004,-0.9569280000000001,28
51.434909999999995,-0.957466,28
51.439019,-0.9676600000000001,28
51.433906,-0.9629129999999999,28
51.433906,-0.9629129999999999,28
51.423079,-0.9659190000000001,28
51.432853,-0.970992,28
51.434266,-0.9649760000000001,28
51.432853,-0.970992,28
51.435095000000004,-0.971259,28
51.430845,-0.974778,28
51.421929999999996,-0.965025,28
51.417342,-0.9647969999999999,28
51.416833000000004,-0.966218,28
51.416356,-0.970342,28
51.418842,-0.969725,28
51.419629,-0.973317,28
51.41457,-0.9645440000000001,28
51.413474,-0.9636620000000001,28
51.413474,-0.9636620000000001,28
51.414361,-0.963326,28
51.414589,-0.9606180000000001,28
51.413474,-0.9636620000000001,28
51.414589,-0.9606180000000001,28
51.417668,-0.968141,28
51.533583,-0.617744,28
51.533583,-0.617744,28
51.530619,-0.6233989999999999,28
51.535128,-0.628396,28
51.532538,-0.6445489999999999,28
51.532627000000005,-0.646824,28
51.529697999999996,-0.635392,28
51.525421,-0.616492,28
51.526624,-0.612477,28
51.527075,-0.615692,28
51.526624,-0.612477,28
51.527997,-0.616847,28
51.524907,-0.6148640000000001,28
51.527075,-0.615692,28
51.524809000000005,-0.614147,28
51.530401,-0.6186050000000001,28
51.529383,-0.616213,28
51.530401,-0.6186050000000001,28
51.530401,-0.6186050000000001,28
51.528739,-0.612672,28
51.529469,-0.612837,28
51.52887,-0.616143,28
51.52019,-0.6151800000000001,28
51.519826,-0.631666,28
51.521659,-0.618451,28
51.52839,-0.627344,28
51.52019,-0.6151800000000001,28
51.521467,-0.609809,28
51.520198,-0.613566,28
51.521403,-0.612751,28
51.523202000000005,-0.6128399999999999,28
51.530837,-0.6197590000000001,28
51.521739000000004,-0.6406890000000001,28
51.526947,-0.64398,28
51.524902000000004,-0.645958,28
51.526064,-0.659445,28
51.526064,-0.659445,28
51.525325,-0.632063,28
51.52519,-0.595482,28
51.521921,-0.59737,28
51.522563,-0.605984,28
51.516740999999996,-0.6025590000000001,28
51.520057,-0.603928,28
51.515755,-0.6066239999999999,28
51.514874,-0.602112,28
51.529292,-0.607696,28
51.530922,-0.6086699999999999,28
51.530438000000004,-0.6065659999999999,28
51.516151,-0.578955,28
51.515509,-0.571236,28
51.516582,-0.574445,28
51.513988,-0.570404,28
51.53025,-0.574465,28
51.53025,-0.574465,28
51.53025,-0.574465,28
51.520998,-0.577464,28
51.532029,-0.57725,28
51.53025,-0.574465,28
51.524653,-0.5778260000000001,28
51.53025,-0.574465,28
51.520317999999996,-0.583712,28
51.523711999999996,-0.575073,28
51.517965000000004,-0.569876,28
51.5223,-0.569914,28
51.517384,-0.638109,28
51.51794,-0.651208,28
51.519395,-0.647937,28
51.515378000000005,-0.636526,28
51.510517,-0.585212,28
51.510734,-0.590551,28
51.510734,-0.590551,28
51.510734,-0.590551,28
51.510087,-0.581608,28
51.511558,-0.5902229999999999,28
51.509017,-0.580849,28
51.51018,-0.5826279999999999,28
51.51018,-0.5826279999999999,28
51.511102,-0.575611,28
51.509709,-0.581605,28
51.509909,-0.579539,28
51.509909,-0.579539,28
51.509909,-0.579539,28
51.517302,-0.593101,28
51.513870000000004,-0.591074,28
51.513870000000004,-0.591074,28
51.51715,-0.5826720000000001,28
51.518581,-0.584299,28
51.516575,-0.595459,28
51.511532,-0.636785,28
51.51112,-0.622286,28
51.511509000000004,-0.6239600000000001,28
51.509601,-0.615444,28
51.509368,-0.612482,28
51.509368,-0.612482,28
51.509368,-0.612482,28
51.505663,-0.616269,28
51.509368,-0.612482,28
51.505663,-0.616269,28
51.509368,-0.612482,28
51.509368,-0.612482,28
51.509601,-0.615444,28
51.509601,-0.615444,28
51.509368,-0.612482,28
51.510166999999996,-0.640818,28
51.507591999999995,-0.630447,28
51.507591999999995,-0.630447,28
51.507476000000004,-0.602352,28
51.503912,-0.6005739999999999,28
51.507476000000004,-0.602352,28
51.503566,-0.612298,28
51.507559,-0.611586,28
51.503574,-0.609186,28
51.503566,-0.612298,28
51.506232000000004,-0.6096090000000001,28
51.503566,-0.612298,28
51.507652,-0.6042350000000001,28
51.514281,-0.611987,28
51.509762,-0.601735,28
51.509178000000006,-0.600283,28
51.512526,-0.598999,28
51.509821,-0.595421,28
51.511821000000005,-0.594942,28
51.50639,-0.530354,28
51.50928,-0.540752,28
51.506052000000004,-0.532829,28
51.507740000000005,-0.558755,28
51.506099,-0.5576260000000001,28
51.507765,-0.550527,28
51.505390000000006,-0.548974,28
51.508198,-0.541982,28
51.505136,-0.536561,28
51.50482,-0.54294,28
51.504193,-0.540194,28
51.510642,-0.568103,28
51.506541,-0.585796,28
51.504321999999995,-0.580779,28
51.508043,-0.588862,28
51.509094,-0.591755,28
51.508446,-0.5939220000000001,28
51.505196000000005,-0.590621,28
51.498785,-0.5609970000000001,28
51.502748,-0.597973,28
51.50607,-0.5915600000000001,28
51.504523999999996,-0.598336,28
51.503407,-0.570563,28
51.497645,-0.559708,28
51.497194,-0.553758,28
51.496601,-0.5559810000000001,28
51.496601,-0.5559810000000001,28
51.497567,-0.558543,28
51.502634,-0.5618270000000001,28
51.501607,-0.550664,28
51.496332,-0.5480079999999999,28
51.500085,-0.546117,28
51.500945,-0.5648770000000001,28
51.504071,-0.564562,28
51.494828999999996,-0.539211,28
51.499487,-0.539941,28
51.499487,-0.539941,28
51.502099,-0.542523,28
51.500634000000005,-0.535366,28
51.502099,-0.54101,28
51.502051,-0.5335770000000001,28
51.502099,-0.542523,28
51.499678,-0.53652,28
51.499678,-0.53652,28
51.494726,-0.5469069999999999,28
51.489993,-0.540129,28
51.49153,-0.536493,28
51.487543,-0.5325449999999999,28
51.48173,-0.517926,28
51.479628000000005,-0.511745,28
51.609574,-0.64318,28
51.609663,-0.6454880000000001,28
51.612525,-0.654329,28
51.612215,-0.642986,28
51.604438,-0.637644,28
51.599983,-0.665442,28
51.594903,-0.672621,28
51.598988,-0.6508010000000001,28
51.598988,-0.6508010000000001,28
51.574647,-0.5302180000000001,28
51.591442,-0.557638,28
51.584631,-0.551474,28
51.589334,-0.553634,28
51.589334,-0.553634,28
51.576059,-0.568126,28
51.582775,-0.49749499999999997,28
51.58494,-0.503009,28
51.579875,-0.502108,28
51.582151,-0.498641,28
51.58494,-0.503009,28
51.593337,-0.513474,28
51.582002,-0.504563,28
51.593337,-0.513474,28
51.572015,-0.501991,28
51.571740999999996,-0.498825,28
51.56572,-0.497004,28
51.572168,-0.6223609999999999,28
51.554982,-0.6123069999999999,28
51.554982,-0.6123069999999999,28
51.540642,-0.617761,28
51.590738,-0.628714,28
51.590738,-0.628714,28
51.590738,-0.628714,28
51.590738,-0.628714,28
51.590738,-0.628714,28
51.552812,-0.545201,28
51.590738,-0.628714,28
51.590738,-0.628714,28
51.552812,-0.545201,28
51.590738,-0.628714,28
51.590738,-0.628714,28
51.590738,-0.628714,28
51.590738,-0.628714,28
51.590738,-0.628714,28
51.536318,-0.615571,28
51.5362,-0.617766,28
51.528508,-0.597773,28
51.544205,-0.5952569999999999,28
51.53826,-0.548621,28
51.52955,-0.569369,28
51.551879,-0.5439039999999999,28
51.53826,-0.548621,28
51.51725,-0.5409729999999999,28
51.512231,-0.548886,28
51.52281,-0.5572560000000001,28
51.524545,-0.531817,28
51.51725,-0.5409729999999999,28
51.550002,-0.627718,28
51.538613,-0.666992,28
51.539676,-0.6592899999999999,28
51.520481,-0.669064,28
51.520897999999995,-0.671747,28
51.521214,-0.66786,28
51.561663,-0.683241,28
51.530403,-0.692576,28
51.523073,-0.681226,28
51.532243,-0.656452,28
51.536379,-0.658003,28
51.538211,-0.659333,28
51.532522,-0.6643439999999999,28
51.550793,-0.509698,28
51.547729,-0.531258,28
51.547729,-0.531258,28
51.541796000000005,-0.5206770000000001,28
51.542862,-0.521104,28
51.517127,-0.503417,28
51.503966,-0.493835,28
51.521845,-0.50949,28
51.507473,-0.5057510000000001,28
51.507473,-0.5057510000000001,28
51.495115000000006,-0.5290600000000001,28
51.507473,-0.5057510000000001,28
51.507622999999995,-0.5090600000000001,28
51.49908,-0.506256,28
51.507473,-0.5057510000000001,28
51.74937,-0.97939,-1
51.761891,-1.181168,32
51.761891,-1.181168,32
51.761891,-1.181168,32
51.761891,-1.181168,32
51.761891,-1.181168,32
51.748211,-0.9899030000000001,-1
51.742379,-0.966584,-1
51.738777,-1.079485,34
51.709989,-1.069504,-1
51.737997,-1.097169,34
51.75145,-1.0242799999999999,-1
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.737997,-1.097169,34
51.742290999999994,-1.116737,34
51.693264,-0.9084709999999999,-1
51.698427,-0.907696,-1
51.664594,-1.175924,-1
51.65879,-1.172661,-1
51.717593,-1.232241,32
51.717940000000006,-1.232988,32
51.622562,-1.100299,-1
51.638644,-1.133217,-1
51.664436,-1.07836,-1
51.671054,-0.97016,-1
51.657123,-0.9894719999999999,-1
51.657123,-0.9894719999999999,-1
51.644428999999995,-1.0033969999999999,-1
51.612634,-1.258333,35
51.615926,-1.254293,35
51.613683,-1.2508350000000001,35
51.61023,-1.253549,35
51.60765,-1.238356,35
51.606797,-1.253952,35
51.60447,-1.137362,-1
51.599758,-1.127532,-1
51.601513,-1.230691,35
51.601455,-1.255079,35
51.530984000000004,-0.912543,36
51.54353,-0.9108450000000001,36
51.537555,-0.9006930000000001,36
51.527058000000004,-0.8965059999999999,36
51.530041,-0.9029360000000001,36
51.529742,-0.903692,36
51.533922,-0.90166,36
51.527244,-0.923256,36
51.524125,-1.13421,-1
51.532954,-1.075164,-1
51.509767,-0.8822549999999999,36
51.516781,-0.977952,28
51.516781,-0.977952,28
51.732620000000004,-1.2634670000000001,32
51.729324,-1.2540360000000002,32
51.729324,-1.2540360000000002,32
51.745596,-1.2915729999999999,32
51.749152,-1.293777,32
51.748387,-1.301118,32
51.686477000000004,-1.3033299999999999,225
51.704738,-1.245107,32
51.706763,-1.278359,32
51.689745,-1.272886,225
51.676746,-1.2850110000000001,225
51.677554,-1.29518,225
51.680209000000005,-1.2942129999999998,225
51.676804,-1.412207,-1
51.667462,-1.309767,225
51.655902000000005,-1.591062,-1
51.63844,-1.314716,-1
51.640786,-1.316184,-1
51.634131,-1.279829,35
51.634756,-1.27758,35
51.598838,-1.422713,-1
51.608315999999995,-1.4248459999999998,-1
51.587777,-1.4097620000000002,-1
51.594003,-1.415975,-1
51.62121,-1.299159,-1
51.621821000000004,-1.2899479999999999,-1
51.62121,-1.299159,-1
51.621821000000004,-1.2899479999999999,-1
51.596771000000004,-1.663388,-1
51.563809,-1.619327,-1
51.555739,-1.511144,-1
51.582721,-1.5757860000000001,-1
51.563809,-1.619327,-1
51.649732,-1.5957569999999999,-1
51.450487,-1.309661,37
51.450487,-1.309661,37
51.450487,-1.309661,37
51.450487,-1.309661,37
51.450487,-1.309661,37
51.450487,-1.309661,37
51.450487,-1.309661,37
51.450487,-1.309661,37
51.450487,-1.309661,37
51.450487,-1.309661,37
51.527770000000004,-1.2929680000000001,-1
51.475221000000005,-1.450494,-1
51.482479999999995,-1.555244,-1
51.482479999999995,-1.555244,-1
51.482479999999995,-1.555244,-1
51.481196999999995,-1.558267,-1
51.482479999999995,-1.555244,-1
51.511466,-1.524601,-1
51.480744,-1.083809,-1
51.481552,-1.0847719999999998,-1
51.452009999999994,-1.0592139999999999,28
51.449312,-1.05806,28
51.434767,-1.266265,37
51.453309000000004,-1.2736530000000001,37
51.431144,-1.289684,37
51.439794,-1.0530190000000001,28
51.425963,-1.10077,-1
51.43611,-1.069165,28
51.438558,-1.072827,28
51.43611,-1.069165,28
51.43234,-1.069975,28
51.433689,-1.074537,28
51.435528999999995,-1.0855620000000001,28
51.412029,-1.518313,-1
51.414770000000004,-1.515725,-1
51.412554,-1.523571,-1
51.396083000000004,-1.2434120000000002,37
51.399817,-1.23829,37
51.407655,-1.336889,37
51.409907000000004,-1.314125,37
51.409907000000004,-1.314125,37
51.407517,-1.311487,37
51.403869,-1.305834,37
51.406397999999996,-1.3001459999999998,37
51.407191999999995,-1.312671,37
51.406721999999995,-1.2972219999999999,37
51.405696999999996,-1.298733,37
51.405444,-1.269092,37
51.404074,-1.284511,37
51.426483000000005,-1.0339770000000001,28
51.426483000000005,-1.0339770000000001,28
51.42532,-1.031384,28
51.426483000000005,-1.0339770000000001,28
51.426483000000005,-1.0339770000000001,28
51.426483000000005,-1.0339770000000001,28
51.426483000000005,-1.0339770000000001,28
51.426483000000005,-1.0339770000000001,28
51.426483000000005,-1.0339770000000001,28
51.422872999999996,-1.035649,28
51.426483000000005,-1.0339770000000001,28
51.408012,-1.264062,37
51.408012,-1.264062,37
51.403327000000004,-1.264152,37
51.40696,-1.2443389999999999,37
51.401984999999996,-1.249568,37
51.396334,-1.449743,-1
51.345081,-1.469223,-1
51.408547999999996,-1.355165,37
51.408547999999996,-1.355165,37
51.399713,-1.2949,37
51.40518,-1.316194,37
51.404548999999996,-1.3252030000000001,37
51.397307,-1.316786,37
51.399405,-1.317287,37
51.394666,-1.317328,37
51.397983,-1.3279450000000002,37
51.394728,-1.321697,37
51.382626,-1.340757,37
51.371778000000006,-1.033103,28
51.374859,-1.069344,-1
51.371778000000006,-1.033103,28
51.398975,-1.02504,28
51.398975,-1.02504,28
51.402201,-1.137189,-1
51.941393,-1.5415729999999999,-1
51.942085,-1.5392379999999999,-1
51.934737,-1.545568,-1
51.939527000000005,-1.551949,-1
51.953555,-1.44106,-1
51.950531,-1.581056,-1
51.96123,-1.6411360000000002,-1
51.917675,-1.455028,-1
51.929086,-1.3705379999999998,-1
51.850743,-1.59473,-1
51.91341,-1.591927,-1
51.894321999999995,-1.4925700000000002,-1
51.848369,-1.353199,-1
51.853107,-1.361348,-1
51.855338,-1.36152,-1
51.829282,-1.350149,-1
51.902588,-1.403016,-1
51.867168,-1.475753,-1
51.867168,-1.475753,-1
51.867168,-1.475753,-1
51.780706,-1.370387,-1
51.779232,-1.469075,-1
51.782555,-1.4742110000000002,-1
51.784937,-1.471937,-1
51.788551,-1.4699520000000001,-1
51.781997,-1.50721,-1
51.779237,-1.49679,-1
51.778893,-1.481791,-1
51.781967,-1.48151,-1
51.791503000000006,-1.4226940000000001,-1
51.735664,-1.6379709999999998,-1
51.754801,-1.5948930000000001,-1
51.531496999999995,-0.748367,28
51.542512,-0.726665,28
51.532256,-0.721156,28
51.539775,-0.762473,28
51.560029,-0.706961,28
51.557753999999996,-0.707804,28
51.560989,-0.742336,28
51.535409,-0.734981,28
51.526926,-0.703329,28
51.522257,-0.710539,28
51.522257,-0.710539,28
51.510108,-0.717006,28
51.510771999999996,-0.7185010000000001,28
51.525624,-0.7298319999999999,28
