longitude,latitude
-0.104720363,51.47709473
-0.104435361,51.4769073
-0.130824605,51.47745055
-0.125989117,51.46688748
-0.130769453,51.43864056
-0.109908453,51.43389581
-0.108926228,51.43460245
-0.108769162,51.43429538
-0.108885271,51.43456567
-0.108766403,51.43431739
-0.124907203,51.45857324
-0.129537203,51.46426796
-0.133473258,51.41364391
-0.133604379,51.41342902
-0.118978789,51.48892282
-0.118916196,51.48909813
-0.118946585,51.48939132
-0.118705711,51.48963753
-0.106884947,51.43594902
-0.139048179,51.46727369
-0.095572264,51.42886258
-0.095899883,51.42908554
-0.139441611,51.46789014
-0.114029758,51.49708479
-0.112759139,51.4970524
-0.137140349,51.44391243
-0.128554724,51.45526514
-0.12816499,51.45529208
-0.131122023,51.46423703
-0.126271926,51.42850565
-0.130963724,51.46399572
-0.122210935,51.4877237
-0.115347308,51.50035006
-0.115379427,51.50036138
-0.115540187,51.50041269
-0.115559782,51.50041882
-0.14003605,51.46013088
-0.138043299,51.46244506
-0.137922676,51.46228284
-0.126791634,51.41279232
-0.126838188,51.4127748
-0.126925158,51.412736
-0.126972673,51.41271695
-0.126798071,51.41265683
-0.126748783,51.41267529
-0.126647661,51.41270852
-0.126602857,51.4127272
-0.134237484,51.41322029
-0.133580263,51.41305076
-0.133037128,51.4128799
-0.131704761,51.41267374
-0.131303591,51.41264776
-0.130472642,51.41259062
-0.12978413,51.41254359
-0.12892898,51.45974585
-0.142200166,51.41617333
-0.142520602,51.41597467
-0.116539656,51.48670501
-0.115654835,51.48489003
-0.116352548,51.48650501
-0.11615631,51.48608974
-0.116144097,51.4858837
-0.116043687,51.48567709
-0.115931129,51.48545946
-0.115751657,51.48527096
-0.115738199,51.48507333
-0.10678558,51.44062777
-0.093825733,51.4357856
-0.10665882,51.47765085
-0.138985494,51.47044275
-0.09974215,51.46595981
-0.114740692,51.48071978
-0.111609152,51.46192502
-0.110348429,51.50401525
-0.117345165,51.46382352
-0.117036144,51.46387687
-0.115889361,51.4636259
-0.11589671,51.46370963
-0.139318061,51.4676601
-0.139177443,51.46743507
-0.110259008,51.5038732
-0.116505835,51.49518669
-0.116392577,51.49520526
-0.093806798,51.43574579
-0.106921656,51.47762784
-0.108113878,51.46381095
-0.124820372,51.43827363
-0.124349421,51.43831092
-0.12399832,51.43816662
-0.123680823,51.43812402
-0.130579095,51.4513377
-0.130889636,51.45048355
-0.133543271,51.44428468
-0.12325198,51.43816521
-0.135366511,51.47220619
-0.135233932,51.4721375
-0.135629444,51.47205899
-0.135472131,51.47196554
-0.13587357,51.47191788
-0.128147599,51.42904261
-0.126626155,51.42466346
-0.126558504,51.42472205
-0.128266823,51.42614286
-0.129675881,51.45368254
-0.129853315,51.4536603
-0.128266665,51.42622396
-0.129889861,51.42519491
-0.129772579,51.42521897
-0.127915421,51.42490271
-0.127946203,51.42498174
-0.116592793,51.49438258
-0.116630545,51.49439138
-0.135771463,51.4718023
-0.136344679,51.47169524
-0.120952612,51.44149387
-0.120651988,51.44139027
-0.120340467,51.44122355
-0.120042095,51.44106518
-0.119827512,51.44083749
-0.119588224,51.44081721
-0.119363664,51.44065736
-0.118977498,51.44053468
-0.118698891,51.44053021
-0.118481395,51.44032986
-0.123932824,51.4417622
-0.118079252,51.44022407
-0.117834097,51.43999658
-0.117491534,51.4398198
-0.117156784,51.43964988
-0.116464223,51.43938992
-0.11626373,51.43919195
-0.115848405,51.43907905
-0.123615652,51.44182078
-0.123188372,51.44177909
-0.122772746,51.44165061
-0.122286832,51.44167908
-0.122008137,51.44156698
-0.121609281,51.4415998
-0.12129927,51.44154958
-0.110740252,51.4867701
-0.110553576,51.48691102
-0.110517429,51.48706429
-0.110177606,51.48725609
-0.107342047,51.50131119
-0.108975747,51.50213409
-0.108928082,51.50195853
-0.108656635,51.50192437
-0.108411815,51.50179087
-0.108169603,51.50165966
-0.108034127,51.50147355
-0.107781881,51.50147594
-0.107437472,51.50139887
-0.130946788,51.47652661
-0.106734098,51.43730632
-0.107268097,51.43659731
-0.137332748,51.43737126
-0.125554935,51.43895814
-0.130715343,51.47646808
-0.107040688,51.43735721
-0.107162968,51.43712542
-0.107103538,51.43686415
-0.131219947,51.47668081
-0.141764052,51.4628833
-0.142129667,51.4132508
-0.115818709,51.46262606
-0.136231989,51.41952353
-0.120429298,51.47043127
-0.12002395,51.47046281
-0.119802162,51.47063264
-0.120332578,51.48396376
-0.120565373,51.48393137
-0.114597375,51.50007145
-0.136098881,51.41956832
-0.138687973,51.42040235
-0.136786192,51.41748299
-0.120479817,51.48417178
-0.110344852,51.48805269
-0.110392493,51.4877931
-0.137501129,51.44375461
-0.130881888,51.42605912
-0.130879412,51.42600962
-0.107929131,51.45940312
-0.108011815,51.45933996
-0.108155748,51.45927512
-0.108293618,51.45924812
-0.108344995,51.45922407
-0.108417876,51.45915865
-0.108601618,51.45906663
-0.124346076,51.44862147
-0.12449326,51.44867343
-0.124641356,51.44872511
-0.127693504,51.44284934
-0.128185846,51.44284828
-0.137948582,51.44374331
-0.138269648,51.44367732
-0.138566969,51.44353169
-0.128522608,51.44297267
-0.12890949,51.44294254
-0.112601293,51.5039576
-0.112537465,51.50398482
-0.112488389,51.50400329
-0.11237111,51.5039802
-0.14497935,51.46863412
-0.145380221,51.468557
-0.145609526,51.46836125
-0.129268794,51.44302802
-0.116668144,51.49440389
-0.116710596,51.49441426
-0.116737667,51.49442214
-0.116781217,51.49443475
-0.116820894,51.49445474
-0.116822502,51.4943863
-0.11678124,51.49437596
-0.112663646,51.50392875
-0.133743007,51.47370995
-0.132963853,51.47543096
-0.104651008,51.45543075
-0.135114864,51.47424202
-0.10618954,51.45360564
-0.106269229,51.45352977
-0.104745217,51.45539165
-0.114999436,51.47693084
-0.114992341,51.4770033
-0.097567104,51.42343909
-0.097447722,51.42347258
-0.098731632,51.42530471
-0.098625735,51.42532587
-0.116214503,51.4951263
-0.116252225,51.49513484
-0.116292817,51.49514623
-0.116332816,51.49515387
-0.116320434,51.49510983
-0.116280646,51.49509706
-0.135884325,51.41792616
-0.116237834,51.49508517
-0.116197281,51.49507285
-0.117096402,51.46626018
-0.109030103,51.50452087
-0.116158123,51.49506289
-0.105315946,51.47633174
-0.114685263,51.45691133
-0.115070747,51.45698091
-0.115412322,51.45692739
-0.115148539,51.50051387
-0.103331164,51.45602174
-0.103387871,51.45669553
-0.115076378,51.45680177
-0.115176139,51.4566307
-0.115208942,51.45638643
-0.1152526,51.45609097
-0.115274741,51.45580827
-0.126791112,51.47304226
-0.126768126,51.4729149
-0.136737579,51.4728308
-0.115319027,51.45549752
-0.108468836,51.45776001
-0.110194117,51.45588478
-0.146740478,51.4643507
-0.146853551,51.4645556
-0.146851564,51.46482951
-0.147157711,51.46504502
-0.147133914,51.46528786
-0.147392637,51.46543616
-0.109984168,51.45611486
-0.118732526,51.49261758
-0.118680371,51.49265954
-0.11867795,51.49259685
-0.11861739,51.49257019
-0.136723296,51.4729304
-0.110555543,51.50467522
-0.110240742,51.50481783
-0.109814684,51.50488501
-0.109444696,51.50485951
-0.109135598,51.50499476
-0.108704172,51.50497403
-0.103571129,51.45643826
-0.103381951,51.45619778
-0.115128897,51.50050216
-0.115108804,51.50048741
-0.115088296,51.50047146
-0.118393396,51.49247385
-0.103226274,51.4556696
-0.133365956,51.45068881
-0.13263095,51.45119163
-0.140648977,51.45373668
-0.137788387,51.45950774
-0.123425842,51.42395273
-0.136558348,51.41745067
-0.137371615,51.45938042
-0.097757523,51.42261126
-0.097226556,51.4226608
-0.106098328,51.42259487
-0.136921532,51.41723258
-0.137306935,51.41716473
-0.126289211,51.4656862
-0.137320308,51.41700667
-0.106184137,51.42260026
-0.137203487,51.45913453
-0.136836182,51.45900771
-0.136579733,51.45883193
-0.136349986,51.45855288
-0.135947857,51.45841975
-0.135775487,51.45818995
-0.135381753,51.4580717
-0.135158518,51.45787593
-0.134764239,51.45777116
-0.134606067,51.45750224
-0.134272407,51.45732298
-0.134061441,51.45711336
-0.111791907,51.46451643
-0.126300094,51.46536721
-0.133929222,51.45684794
-0.129720785,51.47348697
-0.127384137,51.45154408
-0.122724256,51.45695654
-0.123358963,51.45703578
-0.123653437,51.45695157
-0.13902603,51.4435224
-0.117133447,51.4603761
-0.116111678,51.49504861
-0.139436861,51.44343843
-0.139903913,51.44334313
-0.116068121,51.49503671
-0.116014139,51.49502417
-0.117461713,51.49369993
-0.117410008,51.49368456
-0.117169556,51.4937061
-0.117240319,51.49372469
-0.117295748,51.49373431
-0.117356273,51.49374728
-0.117413579,51.49375365
-0.109253843,51.50499641
-0.126161183,51.4629404
-0.125699564,51.4629891
-0.125309808,51.46296821
-0.124870432,51.46294566
-0.124424368,51.46285058
-0.123986092,51.4629022
-0.12357996,51.46280948
-0.109480771,51.50509009
-0.147554377,51.45647797
-0.117364665,51.49367002
-0.140281853,51.44318319
-0.105818951,51.43891604
-0.140734699,51.44317183
-0.105830644,51.43882415
-0.12482642,51.45754381
-0.108334046,51.50305995
-0.117307805,51.49365275
-0.109173018,51.50465645
-0.109197967,51.50481521
-0.140998306,51.45199499
-0.141276783,51.45216171
-0.142049159,51.45235472
-0.130805543,51.43222976
-0.131250372,51.43215456
-0.131583145,51.43199346
-0.13203238,51.4320253
-0.132403268,51.43186206
-0.132880539,51.43188795
-0.133246926,51.43172737
-0.133720303,51.43177697
-0.134046138,51.43164227
-0.12748256,51.45130028
-0.120149369,51.45052527
-0.119979449,51.45027046
-0.120711851,51.44874386
-0.121038491,51.44865027
-0.121445347,51.44860806
-0.121748961,51.44848162
-0.121782491,51.44824526
-0.121768164,51.44791386
-0.121890911,51.44769731
-0.09888036,51.44845851
-0.099165357,51.44827591
-0.135623909,51.43181166
-0.12050793,51.45051209
-0.127355403,51.45106468
-0.127476702,51.45083819
-0.127357343,51.45061376
-0.127467911,51.45036132
-0.123009354,51.45697699
-0.096381171,51.43477921
-0.096671462,51.43473967
-0.09698088,51.43460769
-0.09736369,51.43463541
-0.097748192,51.43457912
-0.098123373,51.43444414
-0.098506,51.43438964
-0.134495658,51.43562583
-0.134866618,51.43521667
-0.1351384,51.43505674
-0.135254335,51.43477124
-0.135414276,51.43457539
-0.135748619,51.4344468
-0.135404282,51.41653347
-0.135193338,51.41641602
-0.133992607,51.43764327
-0.134099838,51.43735103
-0.133956403,51.43709738
-0.134058562,51.43681925
-0.133923616,51.43657795
-0.133904908,51.43633092
-0.134079192,51.43607024
-0.134918736,51.41638299
-0.109221637,51.48811139
-0.109416814,51.48794334
-0.110996058,51.48857333
-0.11040693,51.48827457
-0.098905751,51.43433416
-0.099290354,51.43427534
-0.143093229,51.44577949
-0.124860176,51.45943358
-0.124947386,51.4591924
-0.124933112,51.45892544
-0.124812711,51.45874605
-0.121966824,51.42032421
-0.12121513,51.41929489
-0.092031475,51.43149004
-0.091651333,51.43159429
-0.126003567,51.41757112
-0.123378423,51.42009733
-0.119475671,51.47073563
-0.123379406,51.41988384
-0.137500557,51.41392727
-0.119084741,51.4707674
-0.11477906,51.48088846
-0.115036102,51.48102396
-0.115298479,51.48106433
-0.115615239,51.48132686
-0.123112504,51.46276493
-0.122849581,51.46284866
-0.122455442,51.46273285
-0.115491923,51.48116706
-0.137057304,51.4138881
-0.136701117,51.41371083
-0.136048368,51.41361582
-0.135901366,51.41350222
-0.135457482,51.4134787
-0.135046552,51.4133844
-0.13469825,51.41322919
-0.133948456,51.41305584
-0.133374756,51.41289704
-0.132839011,51.41272943
-0.132511961,51.41263724
-0.122042524,51.46280556
-0.136243222,51.41366202
-0.115826485,51.43851919
-0.116091471,51.43844241
-0.116139728,51.43823742
-0.116303689,51.43809276
-0.116661104,51.4379328
-0.116719285,51.43772283
-0.117022306,51.43761556
-0.124257001,51.4576428
-0.124600233,51.45755416
-0.110630638,51.48653419
-0.138786409,51.46160228
-0.138976874,51.46154278
-0.141978503,51.46339776
-0.141838313,51.46328565
-0.141669915,51.46305762
-0.14130027,51.4628502
-0.140975478,51.46267229
-0.140617503,51.46241804
-0.140373858,51.46221423
-0.140131217,51.46200791
-0.139885324,51.46179311
-0.137753886,51.44770828
-0.138306892,51.4662281
-0.138357941,51.46647807
-0.129048929,51.43200017
-0.125728577,51.43164547
-0.125383814,51.43159863
-0.124986275,51.43160715
-0.128602054,51.43194468
-0.128229197,51.43189828
-0.127824153,51.4318496
-0.127394937,51.43187782
-0.127063705,51.43177413
-0.126642669,51.43184287
-0.126359056,51.43174169
-0.12599065,51.43175859
-0.145571187,51.46206106
-0.145534158,51.46227817
-0.145763259,51.4624703
-0.145753159,51.46275024
-0.114981552,51.49782142
-0.114868184,51.4978723
-0.114924966,51.49788927
-0.114986386,51.49791242
-0.133366217,51.46492681
-0.133618459,51.46470824
-0.13391159,51.46462239
-0.134222964,51.46453306
-0.134566094,51.4644543
-0.135011412,51.46443504
-0.114928436,51.49780451
-0.142996134,51.44568596
-0.1178102,51.46995535
-0.118067412,51.46989902
-0.118438728,51.46969642
-0.118471071,51.46949845
-0.118854732,51.46942702
-0.115255241,51.50030818
-0.137584025,51.41684183
-0.126911472,51.42017203
-0.118200461,51.48944876
-0.130719236,51.45456434
-0.140071715,51.46807753
-0.138046696,51.450326
-0.092345423,51.43266251
-0.092353329,51.43268663
-0.093296858,51.4346413
-0.137943084,51.41677597
-0.141133217,51.46955952
-0.130400869,51.4765295
-0.130381411,51.47655884
-0.130265226,51.42738254
-0.130555451,51.47633364
-0.130389222,51.47654525
-0.129444847,51.47801716
-0.130510739,51.42739684
-0.110093969,51.4348149
-0.093288307,51.43465674
-0.09371995,51.4355643
-0.141963088,51.41323389
-0.093732493,51.43559104
-0.132738521,51.47421633
-0.115045257,51.45534853
-0.132937341,51.4740311
-0.1330023,51.47380875
-0.133234951,51.47376848
-0.115068761,51.45528179
-0.135690507,51.44213209
-0.135820183,51.4421887
-0.109372428,51.502323
-0.101330434,51.42257548
-0.131109803,51.47560536
-0.131245977,51.47571976
-0.131268738,51.47546379
-0.13148441,51.47548757
-0.131485676,51.47522739
-0.131681458,51.47528374
-0.126352629,51.42843894
-0.106081318,51.43880629
-0.127002398,51.4834468
-0.12005898,51.43823513
-0.146457392,51.46146984
-0.146444385,51.46135228
-0.116220986,51.43895624
-0.116177438,51.43895175
-0.115651313,51.43889546
-0.115605774,51.4388803
-0.11125186,51.43710399
-0.111285063,51.43707968
-0.111321622,51.43705207
-0.11603291,51.49507625
-0.116078591,51.49509098
-0.116131808,51.49510397
-0.143018645,51.45355858
-0.127241508,51.48346761
-0.13170864,51.47499495
-0.131917398,51.47507472
-0.131969382,51.47474668
-0.132139224,51.47487032
-0.132184471,51.47455571
-0.136174404,51.47158087
-0.136638207,51.47153881
-0.13641912,51.47144783
-0.134089473,51.47307929
-0.127499777,51.4824011
-0.127661994,51.48184947
-0.127504931,51.48160699
-0.127765041,51.48162421
-0.127567282,51.4813563
-0.127795849,51.48137954
-0.136913382,51.47138094
-0.136916843,51.47124979
-0.137318738,51.47119062
-0.127440513,51.4819085
-0.127655289,51.48109038
-0.127882141,51.48110446
-0.127756071,51.48081814
-0.127972125,51.48084118
-0.128064087,51.48058053
-0.127854236,51.4805589
-0.128176952,51.48031892
-0.127946358,51.48029434
-0.128322646,51.48007088
-0.128111136,51.48003879
-0.13759289,51.41856692
-0.138618119,51.41781976
-0.138713166,51.41787229
-0.136130038,51.43344878
-0.129554965,51.43209013
-0.129885344,51.43221273
-0.130174872,51.43223477
-0.136059756,51.43320936
-0.128492228,51.47979975
-0.1022807,51.43155446
-0.136904728,51.43404181
-0.136896063,51.43398582
-0.099486572,51.46230087
-0.10054897,51.46334605
-0.100645358,51.46347337
-0.100718801,51.46361156
-0.100812061,51.46374922
-0.099585389,51.46241291
-0.099685894,51.46252765
-0.099809895,51.4626616
-0.099924624,51.4627805
-0.100061576,51.46290595
-0.100188988,51.46302281
-0.100307929,51.46312703
-0.100428621,51.4632324
-0.094430047,51.43704609
-0.126757374,51.42630544
-0.108522775,51.43507187
-0.100938958,51.43008805
-0.094442173,51.43706803
-0.094687217,51.43756591
-0.094705246,51.43760735
-0.097083466,51.44259613
-0.127968721,51.45531112
-0.103505378,51.43047187
-0.103690819,51.43033602
-0.104096807,51.43039152
-0.10219966,51.4306236
-0.098559697,51.42683851
-0.131281622,51.47787316
-0.131579607,51.47764572
-0.131734803,51.47744702
-0.118599202,51.43106746
-0.118649558,51.43087306
-0.118863245,51.43071366
-0.118858354,51.43045069
-0.118392407,51.43155558
-0.119088088,51.43016795
-0.119027422,51.42996393
-0.128755682,51.45152134
-0.094051034,51.47087688
-0.128671267,51.43345021
-0.122386663,51.45814503
-0.101785253,51.4523605
-0.124717695,51.45805743
-0.122629097,51.45820048
-0.132795636,51.43523373
-0.133252447,51.43492506
-0.133348805,51.43466191
-0.133447387,51.43445242
-0.128928922,51.45135096
-0.135889712,51.43314553
-0.128841281,51.45112888
-0.128881063,51.45087353
-0.117665755,51.45979352
-0.145069817,51.45510792
-0.144784455,51.45489346
-0.143460693,51.45448776
-0.143209452,51.45430126
-0.142801162,51.45424119
-0.112466203,51.43264512
-0.132122898,51.41262164
-0.130036814,51.41249277
-0.129329425,51.41244779
-0.093215425,51.43468491
-0.108207653,51.50325306
-0.112017883,51.432746
-0.111725424,51.43295178
-0.106573899,51.43002629
-0.106524459,51.42982722
-0.111283026,51.43304137
-0.110899991,51.43319222
-0.110655996,51.43337034
-0.110252674,51.43348331
-0.109751268,51.43354691
-0.142577524,51.45782604
-0.142358549,51.45764082
-0.142079963,51.45753017
-0.111730597,51.49236263
-0.112180713,51.49242748
-0.106188581,51.42918981
-0.10631478,51.42892711
-0.106467045,51.42873129
-0.106778335,51.42856847
-0.107094326,51.42842261
-0.10746326,51.42834746
-0.107770037,51.42811922
-0.108143034,51.42803286
-0.108405934,51.42781968
-0.1087399,51.42776199
-0.106174086,51.42945318
-0.146630359,51.45364803
-0.127966188,51.45531377
-0.133333432,51.46475677
-0.117227986,51.46017767
-0.127083488,51.48324858
-0.127328019,51.48318731
-0.136331992,51.43405422
-0.108113196,51.48733172
-0.107776811,51.48726551
-0.118865101,51.46038324
-0.134269035,51.47278995
-0.134402435,51.47283835
-0.107464274,51.48713283
-0.121490047,51.45980175
-0.128966336,51.45837701
-0.120351174,51.42736754
-0.121842064,51.42645088
-0.121871891,51.42643651
-0.107932652,51.487499
-0.122407644,51.42589332
-0.09803215,51.44493132
-0.122427636,51.42585138
-0.146683536,51.4535936
-0.133628399,51.46493294
-0.133693409,51.46519268
-0.133941981,51.4653794
-0.142307579,51.45176348
-0.142323734,51.45169996
-0.107562908,51.50413814
-0.107179137,51.50346731
-0.142457509,51.45105096
-0.142471807,51.45094914
-0.127321308,51.45975045
-0.136824874,51.43394251
-0.120428985,51.48776171
-0.111989342,51.50378184
-0.120175356,51.48777365
-0.092728932,51.43576407
-0.112281812,51.48403965
-0.111877354,51.5036914
-0.104775222,51.46683529
-0.097101035,51.44264007
-0.119922221,51.48777359
-0.121130099,51.48762091
-0.126472536,51.45075075
-0.092487169,51.43587877
-0.129426277,51.42315474
-0.092107083,51.43577911
-0.091732614,51.43579315
-0.09144111,51.43583154
-0.097357166,51.44313408
-0.099683392,51.43429492
-0.10007052,51.43415352
-0.10048408,51.43417695
-0.100818859,51.43404018
-0.101186279,51.4339836
-0.097373644,51.44317315
-0.098109904,51.44467198
-0.098029445,51.44470746
-0.126351883,51.44980882
-0.098036064,51.4447709
-0.098150558,51.44489127
-0.098205788,51.44491478
-0.098123214,51.44493296
-0.098108546,51.4449518
-0.098157431,51.44495701
-0.098280136,51.44503315
-0.098287155,51.44505475
-0.119681747,51.48754368
-0.119669771,51.48736745
-0.11966913,51.48714939
-0.119452214,51.48704789
-0.119539576,51.48702729
-0.119538682,51.48689324
-0.119507166,51.4867247
-0.119379741,51.48670665
-0.116945183,51.42797241
-0.116609348,51.42682403
-0.116726776,51.42708134
-0.116626239,51.42730883
-0.116753506,51.42758273
-0.116646274,51.42780244
-0.110490816,51.50192645
-0.135398872,51.43309866
-0.101095442,51.45276198
-0.135015681,51.4331905
-0.13200891,51.43347521
-0.098657314,51.4279718
-0.131960085,51.42616439
-0.11836397,51.46986275
-0.098298022,51.4279108
-0.116253604,51.49063905
-0.130306779,51.46918163
-0.130302137,51.46915588
-0.117495468,51.50291929
-0.118831761,51.46973684
-0.120707753,51.45201496
-0.115269923,51.50031732
-0.114821386,51.50594648
-0.115282768,51.50032745
-0.111805858,51.49956988
-0.108413196,51.4878066
-0.134857508,51.41834
-0.137244117,51.44181045
-0.137200951,51.44181988
-0.113393375,51.44452294
-0.112204846,51.44471813
-0.117500306,51.45974185
-0.112133583,51.44472932
-0.11554611,51.44455246
-0.11344694,51.44451684
-0.104166534,51.42971104
-0.120110147,51.43876862
-0.110067184,51.43379834
-0.120094907,51.43880873
-0.120046338,51.43894412
-0.120032134,51.43898464
-0.119303791,51.493998
-0.113855944,51.50553178
-0.113970952,51.50551648
-0.140590253,51.44614825
-0.108680547,51.48793349
-0.108935261,51.48805207
-0.116477053,51.49430755
-0.116845475,51.49447679
-0.110856864,51.50059082
-0.112547103,51.50101376
-0.112616092,51.50097731
-0.118792205,51.49390587
-0.118412519,51.49387562
-0.118097249,51.49381461
-0.11771297,51.493797
-0.11690987,51.49366076
-0.116569822,51.49350907
-0.116324266,51.49363483
-0.116053076,51.49344355
-0.10680126,51.46965341
-0.118434062,51.44705019
-0.118037035,51.44708292
-0.117731363,51.44723167
-0.117302484,51.44727787
-0.116920627,51.4473765
-0.116552173,51.44747535
-0.116233785,51.44755265
-0.115899112,51.44775401
-0.115544172,51.44785028
-0.115109617,51.44787123
-0.114657716,51.44782485
-0.105035518,51.46720528
-0.112548545,51.50088881
-0.083691088,51.42352947
-0.104973112,51.46714206
-0.132123547,51.47502902
-0.116917486,51.49438564
-0.116449355,51.4943487
-0.114276274,51.49987338
-0.116496505,51.49426932
-0.116879836,51.49443169
-0.136147415,51.43320779
-0.136133817,51.43316358
-0.135876823,51.43237097
-0.127009227,51.48336855
-0.112378261,51.49996957
-0.112520975,51.49985005
-0.112458051,51.49980379
-0.102417098,51.45851404
-0.11222317,51.49969126
-0.089783737,51.42443729
-0.116177858,51.49060995
-0.116188559,51.49061479
-0.089289999,51.42446473
-0.110802068,51.49544805
-0.135865256,51.43233091
-0.115103992,51.49836155
-0.135672469,51.43171738
-0.115086896,51.49835655
-0.115854046,51.49947748
-0.116269726,51.4993345
-0.116493931,51.49893467
-0.102486552,51.45838846
-0.088563345,51.42401785
-0.118205592,51.49142618
-0.1022974,51.45850121
-0.114274341,51.49987217
-0.135835825,51.44203582
-0.111363697,51.44489232
-0.118133563,51.49149151
-0.110532951,51.50123717
-0.131826282,51.45963418
-0.111415703,51.44487647
-0.135555678,51.43163241
-0.096462787,51.46094307
-0.150201444,51.46497188
-0.130827873,51.45963278
-0.143096623,51.46857242
-0.130900587,51.45962463
-0.135415548,51.43125361
-0.13355446,51.45942912
-0.133288282,51.45933184
-0.133216891,51.45928336
-0.114813311,51.49874473
-0.150149845,51.46529167
-0.09637877,51.46098659
-0.133272241,51.45924619
-0.133393749,51.45911687
-0.13534282,51.43107443
-0.112022143,51.46405524
-0.133430639,51.45907306
-0.131748454,51.45955838
-0.129579836,51.45543403
-0.135257804,51.43086583
-0.133692159,51.45924562
-0.150395952,51.46556993
-0.143056467,51.46858626
-0.133724767,51.45928403
-0.129405625,51.45483911
-0.130174575,51.45249869
-0.129444373,51.45541817
-0.129380346,51.45540878
-0.129233676,51.45539959
-0.129101888,51.45538302
-0.15032252,51.46586293
-0.128031364,51.45526092
-0.149127113,51.46633561
-0.114868214,51.50592476
-0.108540829,51.45446635
-0.109964543,51.48813538
-0.107792366,51.45403354
-0.110773473,51.4885328
-0.10834543,51.45426596
-0.133579198,51.45669511
-0.112177729,51.49850281
-0.112219653,51.49857781
-0.110560464,51.48835706
-0.10794464,51.45423006
-0.121373447,51.43208561
-0.133371577,51.45644774
-0.116372305,51.49513411
-0.13313411,51.45629249
-0.132791725,51.45617309
-0.149094303,51.46602965
-0.148888122,51.46589244
-0.132663093,51.45597432
-0.109183903,51.50378435
-0.108665992,51.50387337
-0.108344757,51.50393212
-0.107884041,51.50400998
-0.110229514,51.48827385
-0.112188458,51.4447215
-0.10523377,51.45726726
-0.14752002,51.4656344
-0.147614572,51.4658014
-0.147719294,51.4659648
-0.147848931,51.46618188
-0.147983856,51.46639215
-0.147956579,51.46664685
-0.127157062,51.43117976
-0.110823228,51.50064094
-0.110661519,51.50088036
-0.110635431,51.50092966
-0.114379958,51.49994235
-0.110573249,51.49267269
-0.121277664,51.44035198
-0.120986656,51.44022904
-0.120573628,51.44022924
-0.120297613,51.44010654
-0.120284818,51.44010377
-0.124465516,51.44083338
-0.124068402,51.44086778
-0.123740006,51.4407615
-0.123290489,51.44077987
-0.122965915,51.44066817
-0.122586149,51.44069623
-0.122223362,51.44050803
-0.121685671,51.44035232
-0.110225844,51.49240808
-0.109822112,51.49231282
-0.109573329,51.49208421
-0.108573772,51.43470727
-0.107217706,51.43543268
-0.146451924,51.46703909
-0.146385922,51.46678161
-0.146217771,51.46656888
-0.106650086,51.4356041
-0.146088522,51.46641951
-0.145876252,51.46632747
-0.095159244,51.42882194
-0.107237011,51.44060249
-0.138315978,51.41901436
-0.10653625,51.44053748
-0.107621186,51.4407082
-0.142856458,51.41580987
-0.143063015,51.41560311
-0.112393432,51.49898043
-0.112328494,51.49904036
-0.112124354,51.499252
-0.112062946,51.49930399
-0.111810722,51.49956617
-0.111775068,51.49959642
-0.111264168,51.50011618
-0.111220192,51.5001598
-0.125246994,51.46522095
-0.111554572,51.46141634
-0.111856506,51.46138186
-0.115038115,51.49784373
-0.114536948,51.49765911
-0.114465658,51.49763809
-0.114414088,51.49773276
-0.114486913,51.49774616
-0.114554506,51.49776789
-0.114606649,51.49777867
-0.114657226,51.49779782
-0.114710185,51.49781855
-0.114771761,51.49783788
-0.114813847,51.49785538
-0.146005003,51.46299435
-0.145938151,51.4632108
-0.146210006,51.46348093
-0.146303496,51.46364917
-0.146438829,51.46387386
-0.146434256,51.46416215
-0.145795104,51.46606702
-0.140066016,51.46583694
-0.106636339,51.47728144
-0.126693208,51.47808914
-0.106655435,51.47735825
-0.106208835,51.47736495
-0.108428975,51.49155411
-0.108155313,51.4913917
-0.119512697,51.47690897
-0.119686667,51.47674144
-0.081147568,51.42108259
-0.119890564,51.4767754
-0.117888394,51.42570427
-0.118232476,51.42576255
-0.120156577,51.47688985
-0.122587487,51.48168279
-0.122479302,51.48146421
-0.122029405,51.4814152
-0.12167333,51.48122138
-0.12121984,51.4811631
-0.120873747,51.48097604
-0.120420591,51.47700881
-0.120297641,51.47717262
-0.120071587,51.47736996
-0.119841438,51.47757859
-0.1196723,51.47771667
-0.11939753,51.47759413
-0.119117223,51.47747376
-0.122016239,51.47931528
-0.12046514,51.48083886
-0.110585948,51.47322613
-0.110399783,51.47343481
-0.109210158,51.49199051
-0.110544754,51.47358834
-0.110691651,51.47369528
-0.110607036,51.47383882
-0.132301858,51.45594215
-0.15038857,51.46610527
-0.112329359,51.42850061
-0.112708448,51.4285107
-0.119287067,51.42971698
-0.11941595,51.42944439
-0.119362362,51.42918261
-0.119537445,51.42885484
-0.130153062,51.47842772
-0.129476705,51.47826167
-0.129428594,51.47833762
-0.119677826,51.42853143
-0.136937268,51.44795721
-0.136655086,51.44795431
-0.136327918,51.44803451
-0.10778705,51.42991459
-0.132025521,51.45579162
-0.131578072,51.45575583
-0.131116425,51.45567119
-0.13601239,51.4479554
-0.110225704,51.498912
-0.110604341,51.49901028
-0.110798435,51.49906371
-0.110980053,51.49911398
-0.111149277,51.49915914
-0.112891434,51.428404
-0.119888484,51.42833078
-0.157592446,51.46116267
